year,admin1,fatalities
2014,Nord-Kivu,0
2014,Nord-Kivu,0
2014,Bas-Uele,0
2014,Nord-Kivu,1
2014,Bas-Uele,0
2014,Sud-Ubangi,0
2014,Ituri,0
2014,Bas-Uele,0
2014,Haut-Uele,0
2014,Nord-Kivu,0
2014,Nord-Kivu,0
2014,Haut-Uele,0
2014,Bas-Uele,0
2014,Haut-Uele,1
2014,Nord-Kivu,70
2014,Bas-Uele,0
2014,Maniema,0
2014,Nord-Kivu,0
2014,Nord-Kivu,0
2014,Sud-Kivu,0
2014,Nord-Kivu,5
2014,Bas-Uele,0
2014,Nord-Kivu,33
2014,Nord-Kivu,0
2014,Haut-Katanga,0
2014,Haut-Katanga,0
2014,Bas-Uele,0
2014,Ituri,1
2014,Ituri,0
2014,Nord-Kivu,0
2014,Nord-Kivu,0
2014,Nord-Kivu,0
2014,Nord-Kivu,0
2014,Bas-Uele,0
2014,Sud-Kivu,4
2014,Bas-Uele,0
2014,Sud-Kivu,0
2014,Nord-Kivu,0
2014,Haut-Katanga,0
2014,Nord-Kivu,0
2014,Nord-Kivu,2
2014,Nord-Kivu,0
2014,Nord-Kivu,0
2014,Tanganyika,0
2014,Nord-Kivu,2
2014,Sud-Kivu,1
2014,Nord-Kivu,0
2014,Nord-Kivu,0
2014,Nord-Kivu,0
2014,Nord-Kivu,0
2014,Nord-Kivu,1
2014,Maniema,0
2014,Nord-Kivu,0
2014,Sud-Kivu,0
2014,Ituri,0
2014,Maniema,0
2014,Nord-Kivu,3
2014,Kasai-Oriental,0
2014,Nord-Kivu,0
2014,Bas-Uele,0
2014,Nord-Kivu,4
2014,Haut-Katanga,1
2014,Kasai-Central,1
2014,Kasai-Oriental,0
2014,Nord-Kivu,0
2014,Sud-Kivu,0
2014,Haut-Katanga,0
2014,Nord-Kivu,0
2014,Haut-Katanga,1
2014,Haut-Katanga,0
2014,Nord-Kivu,0
2014,Sud-Kivu,0
2014,Haut-Katanga,0
2014,Sud-Kivu,0
2014,Haut-Katanga,0
2014,Nord-Kivu,1
2014,Haut-Katanga,1
2014,Mongala,0
2014,Mongala,6
2014,Nord-Kivu,0
2014,Nord-Kivu,0
2014,Nord-Kivu,0
2014,Nord-Kivu,0
2014,Nord-Kivu,0
2014,Tshopo,0
2014,Sud-Kivu,0
2014,Mongala,0
2014,Tshopo,0
2014,Kinshasa,0
2014,Bas-Uele,0
2014,Nord-Kivu,1
2014,Haut-Katanga,1
2014,Tshopo,0
2014,Nord-Kivu,2
2014,Mongala,3
2013,Tanganyika,3
2013,Tanganyika,0
2013,Haut-Katanga,0
2013,Kinshasa,98
2013,Maniema,108
2013,Lualaba,108
2013,Haut-Katanga,110
2013,Nord-Ubangi,1
2013,Haut-Katanga,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Sud-Kivu,0
2013,Haut-Uele,5
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,40
2013,Nord-Kivu,0
2013,Sud-Kivu,0
2013,Nord-Kivu,0
2013,Haut-Katanga,2
2013,Sud-Ubangi,0
2013,Haut-Katanga,0
2013,Sud-Kivu,3
2013,Kinshasa,0
2013,Tanganyika,0
2013,Nord-Kivu,4
2013,Haut-Katanga,0
2013,Mongala,0
2013,Nord-Kivu,2
2013,Nord-Kivu,0
2013,Nord-Kivu,7
2013,Nord-Kivu,13
2013,Kinshasa,1
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Ituri,0
2013,Bas-Uele,0
2013,Ituri,0
2013,Nord-Kivu,0
2013,Bas-Uele,0
2013,Haut-Uele,0
2013,Bas-Uele,0
2013,Haut-Katanga,0
2013,Bas-Uele,0
2013,Haut-Uele,0
2013,Sud-Kivu,0
2013,Nord-Kivu,8
2013,Kinshasa,1
2013,Haut-Lomami,3
2013,Tanganyika,0
2013,Bas-Uele,0
2013,Haut-Uele,0
2013,Sud-Kivu,0
2013,Kinshasa,0
2013,Haut-Katanga,0
2013,Nord-Kivu,0
2013,Ituri,3
2013,Lualaba,0
2013,Ituri,0
2013,Nord-Kivu,0
2013,Sud-Kivu,1
2013,Maniema,1
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Kinshasa,20
2013,Tanganyika,27
2013,Sud-Kivu,0
2013,Ituri,0
2013,Sud-Ubangi,3
2013,Haut-Lomami,1
2013,Nord-Kivu,0
2013,Kinshasa,0
2013,Kasai-Central,0
2013,Ituri,0
2013,Ituri,1
2013,Haut-Uele,0
2013,Tshuapa,1
2013,Tshuapa,2
2013,Haut-Uele,0
2013,Maniema,0
2013,Haut-Uele,0
2013,Sud-Kivu,2
2013,Haut-Uele,0
2013,Bas-Uele,0
2013,Haut-Uele,0
2013,Maniema,0
2013,Maniema,0
2013,Nord-Kivu,0
2013,Haut-Uele,0
2013,Bas-Uele,0
2013,Maniema,1
2013,Haut-Uele,0
2013,Bas-Uele,0
2013,Haut-Uele,0
2013,Bas-Uele,0
2013,Haut-Uele,1
2013,Bas-Uele,1
2013,Tanganyika,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Haut-Uele,1
2013,Bas-Uele,1
2013,Tanganyika,0
2013,Maniema,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,4
2013,Sud-Kivu,0
2013,Sud-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Haut-Katanga,0
2013,Nord-Kivu,0
2013,Haut-Katanga,1
2013,Ituri,12
2013,Nord-Kivu,0
2013,Lomami,0
2013,Nord-Kivu,0
2013,Haut-Katanga,29
2013,Haut-Katanga,0
2013,Nord-Kivu,0
2013,Sud-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,1
2013,Nord-Kivu,1
2013,Maniema,0
2013,Sud-Kivu,0
2013,Maniema,0
2013,Sud-Kivu,0
2013,Haut-Katanga,2
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Sud-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,2
2013,Ituri,0
2013,Ituri,1
2013,Nord-Kivu,0
2013,Ituri,1
2013,Ituri,2
2013,Nord-Kivu,0
2013,Ituri,1
2013,Haut-Katanga,2
2013,Kasai-Central,4
2013,Sud-Kivu,0
2013,Ituri,1
2013,Tanganyika,0
2013,Nord-Kivu,0
2013,Sud-Kivu,0
2013,Sud-Kivu,1
2013,Nord-Kivu,7
2013,Nord-Kivu,7
2013,Nord-Kivu,0
2013,Sud-Kivu,0
2013,Nord-Kivu,7
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,2
2013,Nord-Kivu,0
2013,Ituri,0
2013,Nord-Kivu,0
2013,Nord-Kivu,1
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Ituri,0
2013,Tanganyika,0
2013,Sud-Kivu,2
2013,Nord-Kivu,1
2013,Haut-Uele,0
2013,Haut-Uele,0
2013,Haut-Lomami,2
2013,Nord-Kivu,0
2013,Ituri,4
2013,Ituri,0
2013,Ituri,12
2013,Ituri,0
2013,Nord-Kivu,0
2013,Nord-Kivu,5
2013,Nord-Kivu,8
2013,Nord-Kivu,8
2013,Nord-Kivu,0
2013,Nord-Kivu,2
2013,Ituri,0
2013,Ituri,0
2013,Mongala,3
2013,Mongala,2
2013,Haut-Katanga,0
2013,Ituri,0
2013,Lualaba,2
2013,Mongala,0
2013,Sud-Kivu,0
2013,Ituri,0
2013,Lualaba,0
2013,Sud-Kivu,0
2013,Nord-Kivu,0
2013,Sud-Kivu,0
2013,Sud-Ubangi,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Haut-Katanga,7
2013,Kinshasa,1
2013,Nord-Kivu,0
2013,Tanganyika,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Haut-Uele,0
2013,Nord-Kivu,0
2013,Haut-Uele,0
2013,Haut-Lomami,0
2013,Maniema,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,5
2013,Nord-Kivu,0
2013,Haut-Uele,0
2013,Nord-Kivu,1
2013,Nord-Kivu,0
2013,Nord-Kivu,6
2013,Nord-Kivu,1
2013,Nord-Kivu,0
2013,Nord-Kivu,1
2013,Ituri,1
2013,Ituri,0
2013,Nord-Kivu,0
2013,Ituri,0
2013,Nord-Kivu,12
2013,Nord-Kivu,0
2013,Nord-Kivu,2
2013,Nord-Kivu,0
2013,Sud-Kivu,0
2013,Nord-Kivu,0
2013,Ituri,0
2013,Ituri,0
2013,Sud-Kivu,0
2013,Nord-Kivu,0
2013,Sud-Kivu,4
2013,Ituri,0
2013,Ituri,0
2013,Sud-Kivu,2
2013,Nord-Kivu,3
2013,Nord-Kivu,0
2013,Ituri,0
2013,Nord-Kivu,2
2013,Ituri,30
2013,Nord-Kivu,4
2013,Nord-Kivu,0
2013,Nord-Kivu,2
2013,Ituri,0
2013,Bas-Uele,0
2013,Nord-Kivu,5
2013,Nord-Kivu,0
2013,Nord-Kivu,12
2013,Bas-Uele,0
2013,Ituri,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Sud-Kivu,0
2013,Haut-Katanga,0
2013,Ituri,19
2013,Ituri,4
2013,Ituri,0
2013,Sud-Kivu,0
2013,Sud-Kivu,11
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Sud-Ubangi,0
2013,Sud-Kivu,10
2013,Maniema,0
2013,Sud-Kivu,0
2013,Sud-Kivu,17
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Tanganyika,0
2013,Nord-Kivu,0
2013,Sud-Kivu,4
2013,Sud-Kivu,0
2013,Ituri,0
2013,Sud-Kivu,0
2013,Ituri,0
2013,Sud-Kivu,0
2013,Ituri,0
2013,Haut-Katanga,1
2013,Nord-Kivu,0
2013,Ituri,0
2013,Nord-Kivu,3
2013,Sud-Kivu,0
2013,Sankuru,0
2013,Nord-Kivu,1
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Kasai-Central,0
2013,Ituri,0
2013,Nord-Kivu,0
2013,Sud-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Sud-Kivu,0
2013,Sud-Kivu,0
2013,Nord-Kivu,1
2013,Tanganyika,0
2013,Tanganyika,0
2013,Tanganyika,0
2013,Haut-Katanga,0
2013,Haut-Katanga,0
2013,Ituri,0
2013,Ituri,0
2013,Maniema,0
2013,Haut-Lomami,0
2013,Sankuru,0
2013,Lualaba,0
2013,Kasai-Oriental,0
2013,Sankuru,1
2013,Nord-Kivu,0
2013,Nord-Kivu,15
2013,Nord-Kivu,4
2013,Nord-Kivu,3
2013,Haut-Uele,0
2013,Nord-Kivu,2
2013,Nord-Kivu,3
2013,Nord-Kivu,0
2013,Sud-Ubangi,1
2013,Ituri,0
2013,Nord-Kivu,4
2013,Nord-Kivu,4
2013,Nord-Kivu,4
2013,Nord-Kivu,0
2013,Nord-Kivu,24
2013,Nord-Kivu,24
2013,Nord-Kivu,10
2013,Nord-Kivu,24
2013,Maniema,0
2013,Nord-Kivu,24
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,24
2013,Nord-Kivu,0
2013,Nord-Kivu,10
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,3
2013,Sud-Ubangi,2
2013,Kwilu,0
2013,Tshuapa,0
2013,Nord-Kivu,0
2013,Sud-Kivu,0
2013,Kwilu,0
2013,Kwilu,0
2013,Kwilu,0
2013,Tanganyika,1
2013,Haut-Katanga,2
2013,Nord-Kivu,2
2013,Kinshasa,0
2013,Nord-Kivu,4
2013,Ituri,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Sud-Kivu,0
2013,Nord-Kivu,0
2013,Sud-Kivu,0
2013,Ituri,0
2013,Tanganyika,0
2013,Tanganyika,0
2013,Tanganyika,0
2013,Haut-Katanga,0
2013,Nord-Kivu,0
2013,Nord-Kivu,2
2013,Haut-Katanga,1
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,3
2013,Kinshasa,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Sud-Kivu,0
2013,Haut-Katanga,0
2013,Sud-Kivu,5
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,13
2013,Haut-Katanga,1
2013,Bas-Uele,0
2013,Nord-Kivu,2
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Kasai-Central,0
2013,Nord-Kivu,2
2013,Nord-Kivu,0
2013,Nord-Kivu,9
2013,Sud-Kivu,0
2013,Sud-Kivu,0
2013,Haut-Lomami,1
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,150
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Sud-Kivu,0
2013,Nord-Kivu,0
2013,Ituri,2
2013,Sud-Kivu,2
2013,Sud-Kivu,3
2013,Nord-Kivu,0
2013,Tanganyika,0
2013,Sud-Kivu,0
2013,Nord-Ubangi,2
2013,Nord-Kivu,0
2013,Tanganyika,0
2013,Tanganyika,3
2013,Nord-Kivu,0
2013,Nord-Kivu,2
2013,Tanganyika,13
2013,Maniema,0
2013,Sud-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,2
2013,Nord-Kivu,3
2013,Nord-Kivu,0
2013,Nord-Kivu,2
2013,Ituri,0
2013,Haut-Lomami,0
2013,Nord-Kivu,4
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,19
2013,Nord-Kivu,0
2013,Haut-Uele,2
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,26
2013,Haut-Katanga,10
2013,Haut-Katanga,0
2013,Nord-Kivu,12
2013,Nord-Kivu,0
2013,Mai-Ndombe,2
2013,Tshopo,0
2013,Nord-Kivu,1
2013,Tanganyika,0
2013,Sud-Kivu,1
2013,Nord-Kivu,1
2013,Nord-Kivu,1
2013,Haut-Katanga,0
2013,Nord-Kivu,0
2013,Sud-Kivu,0
2013,Nord-Kivu,0
2013,Sud-Kivu,1
2013,Sud-Kivu,0
2013,Nord-Kivu,2
2013,Haut-Uele,0
2013,Sud-Ubangi,0
2013,Sud-Ubangi,0
2013,Sud-Kivu,1
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Bas-Uele,2
2013,Haut-Katanga,2
2013,Nord-Kivu,0
2013,Kongo-Central,7
2013,Nord-Kivu,0
2013,Sud-Kivu,1
2013,Sud-Kivu,0
2013,Nord-Kivu,1
2013,Lualaba,0
2013,Sud-Kivu,2
2013,Nord-Kivu,0
2013,Nord-Kivu,4
2013,Kwango,0
2013,Ituri,4
2013,Nord-Kivu,0
2013,Haut-Katanga,0
2013,Haut-Katanga,0
2013,Maniema,0
2013,Maniema,0
2013,Sud-Kivu,0
2013,Nord-Kivu,0
2013,Tanganyika,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Sud-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,6
2013,Haut-Uele,0
2013,Haut-Katanga,0
2013,Haut-Katanga,0
2013,Nord-Kivu,1
2013,Nord-Kivu,0
2013,Haut-Katanga,0
2013,Nord-Kivu,2
2013,Haut-Katanga,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Sud-Kivu,0
2013,Nord-Kivu,1
2013,Tanganyika,0
2013,Sud-Kivu,0
2013,Tanganyika,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Haut-Katanga,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Tanganyika,0
2013,Tanganyika,0
2013,Sud-Kivu,1
2013,Haut-Katanga,0
2013,Nord-Kivu,0
2013,Tanganyika,12
2013,Ituri,2
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Sud-Ubangi,0
2013,Nord-Kivu,7
2013,Ituri,0
2013,Ituri,0
2013,Kinshasa,0
2013,Sud-Kivu,0
2013,Nord-Kivu,0
2013,Sud-Kivu,0
2013,Sud-Kivu,0
2013,Haut-Katanga,0
2013,Sud-Kivu,0
2013,Mai-Ndombe,0
2013,Tanganyika,0
2013,Haut-Katanga,0
2013,Ituri,1
2013,Sud-Kivu,0
2013,Maniema,0
2013,Tanganyika,0
2013,Haut-Katanga,0
2013,Tanganyika,0
2013,Haut-Katanga,0
2013,Sud-Ubangi,0
2013,Nord-Kivu,0
2013,Tanganyika,0
2013,Haut-Katanga,0
2013,Haut-Uele,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Tanganyika,0
2013,Haut-Katanga,0
2013,Ituri,0
2013,Nord-Kivu,0
2013,Haut-Katanga,0
2013,Ituri,0
2013,Sud-Ubangi,0
2013,Ituri,2
2013,Bas-Uele,0
2013,Haut-Uele,0
2013,Bas-Uele,0
2013,Sud-Kivu,0
2013,Sud-Kivu,0
2013,Ituri,0
2013,Ituri,0
2013,Haut-Uele,1
2013,Nord-Kivu,8
2013,Nord-Kivu,9
2013,Nord-Kivu,11
2013,Sud-Ubangi,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Sud-Kivu,0
2013,Maniema,0
2013,Maniema,0
2013,Maniema,0
2013,Mai-Ndombe,0
2013,Bas-Uele,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Haut-Katanga,23
2013,Nord-Kivu,0
2013,Haut-Katanga,0
2013,Tanganyika,0
2013,Nord-Kivu,0
2013,Tanganyika,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Sud-Kivu,2
2013,Nord-Kivu,0
2013,Kwilu,2
2013,Nord-Kivu,9
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,8
2013,Nord-Kivu,0
2013,Bas-Uele,5
2013,Haut-Uele,6
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Sud-Kivu,0
2013,Kwilu,2
2013,Kwilu,2
2013,Kasai-Central,0
2013,Maniema,0
2013,Equateur,0
2013,Ituri,0
2013,Nord-Kivu,0
2013,Ituri,0
2013,Nord-Kivu,0
2013,Nord-Kivu,10
2013,Nord-Kivu,5
2013,Maniema,1
2013,Sud-Kivu,4
2013,Nord-Kivu,6
2013,Nord-Kivu,3
2013,Nord-Kivu,2
2013,Nord-Kivu,0
2013,Nord-Kivu,1
2013,Haut-Lomami,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Sankuru,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,26
2013,Maniema,0
2013,Haut-Katanga,0
2013,Nord-Kivu,27
2013,Haut-Katanga,1
2013,Ituri,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,27
2013,Ituri,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,1
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,10
2013,Haut-Katanga,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Lomami,2
2013,Ituri,0
2013,Nord-Kivu,1
2013,Nord-Kivu,28
2013,Haut-Katanga,0
2013,Maniema,0
2013,Haut-Katanga,12
2013,Nord-Kivu,0
2013,Lomami,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,10
2013,Nord-Kivu,27
2013,Lomami,2
2013,Haut-Katanga,0
2013,Nord-Kivu,8
2013,Haut-Katanga,0
2013,Haut-Katanga,0
2013,Nord-Ubangi,0
2013,Haut-Katanga,0
2013,Maniema,0
2013,Maniema,0
2013,Haut-Katanga,0
2013,Haut-Katanga,0
2013,Nord-Kivu,3
2013,Sud-Kivu,0
2013,Sud-Kivu,0
2013,Haut-Katanga,0
2013,Haut-Katanga,0
2013,Nord-Kivu,1
2013,Tanganyika,0
2013,Tanganyika,0
2013,Sud-Kivu,0
2013,Maniema,0
2013,Tanganyika,7
2013,Haut-Lomami,2
2013,Sankuru,0
2013,Haut-Katanga,0
2013,Ituri,1
2013,Ituri,8
2013,Sud-Kivu,0
2013,Nord-Kivu,0
2013,Sud-Kivu,0
2013,Nord-Kivu,0
2013,Sud-Kivu,0
2013,Sud-Kivu,1
2013,Maniema,0
2013,Haut-Katanga,3
2013,Nord-Kivu,0
2013,Maniema,0
2013,Kinshasa,0
2013,Sud-Kivu,0
2013,Sud-Kivu,0
2013,Haut-Katanga,0
2013,Sud-Kivu,0
2013,Ituri,0
2013,Ituri,0
2013,Tanganyika,0
2013,Bas-Uele,8
2013,Nord-Kivu,8
2013,Tshopo,0
2013,Kwango,0
2013,Sud-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Sud-Kivu,0
2013,Nord-Kivu,0
2013,Haut-Katanga,65
2013,Ituri,0
2013,Kinshasa,0
2013,Nord-Kivu,0
2013,Nord-Kivu,1
2013,Tshopo,0
2013,Ituri,6
2013,Ituri,0
2013,Sud-Kivu,0
2013,Nord-Kivu,0
2013,Maniema,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Sud-Kivu,0
2013,Sud-Kivu,0
2013,Sud-Kivu,0
2013,Sud-Kivu,0
2013,Sud-Kivu,0
2013,Maniema,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,3
2013,Maniema,2
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Tshopo,0
2013,Haut-Lomami,4
2013,Haut-Katanga,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,4
2013,Nord-Kivu,0
2013,Nord-Kivu,3
2013,Ituri,1
2013,Haut-Lomami,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Sud-Kivu,0
2013,Nord-Kivu,0
2013,Sud-Kivu,0
2013,Nord-Kivu,5
2013,Sud-Kivu,0
2013,Haut-Katanga,0
2013,Haut-Katanga,13
2013,Nord-Kivu,0
2013,Kasai,7
2013,Kasai,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Bas-Uele,1
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,1
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Ituri,10
2013,Maniema,6
2013,Haut-Katanga,3
2013,Haut-Katanga,3
2013,Haut-Katanga,0
2013,Tanganyika,0
2013,Nord-Kivu,13
2013,Ituri,0
2013,Sud-Kivu,0
2013,Tanganyika,1
2013,Sud-Kivu,1
2013,Ituri,14
2013,Ituri,0
2013,Ituri,0
2013,Nord-Kivu,0
2013,Nord-Kivu,0
2013,Haut-Katanga,0
2013,Haut-Katanga,1
2013,Haut-Katanga,0
2013,Haut-Katanga,0
2013,Haut-Katanga,0
2013,Tanganyika,0
2013,Tanganyika,0
2013,Kinshasa,2
2013,Nord-Kivu,0
2013,Maniema,0
2013,Lualaba,0
2013,Haut-Uele,2
2013,Haut-Katanga,2
2013,Sud-Kivu,0
2012,Tanganyika,0
2012,Haut-Katanga,2
2012,Nord-Kivu,1
2012,Haut-Uele,1
2012,Sud-Kivu,0
2012,Sud-Kivu,0
2012,Kasai-Central,0
2012,Sud-Kivu,0
2012,Equateur,2
2012,Kinshasa,1
2012,Sud-Kivu,0
2012,Nord-Kivu,0
2012,Sud-Kivu,2
2012,Tanganyika,0
2012,Nord-Kivu,1
2012,Tanganyika,0
2012,Tanganyika,2
2012,Tanganyika,0
2012,Tanganyika,0
2012,Tanganyika,0
2012,Sud-Kivu,0
2012,Sud-Kivu,0
2012,Ituri,0
2012,Ituri,0
2012,Haut-Katanga,4
2012,Haut-Uele,2
2012,Nord-Kivu,2
2012,Ituri,3
2012,Haut-Uele,0
2012,Equateur,0
2012,Haut-Katanga,0
2012,Sud-Kivu,0
2012,Sud-Kivu,0
2012,Sud-Kivu,0
2012,Kasai-Oriental,9
2012,Nord-Kivu,0
2012,Ituri,0
2012,Ituri,3
2012,Ituri,3
2012,Nord-Kivu,0
2012,Ituri,3
2012,Ituri,3
2012,Sud-Kivu,0
2012,Nord-Kivu,0
2012,Ituri,0
2012,Ituri,0
2012,Haut-Katanga,0
2012,Sud-Kivu,0
2012,Nord-Kivu,0
2012,Equateur,0
2012,Ituri,0
2012,Sud-Kivu,0
2012,Ituri,0
2012,Sud-Kivu,0
2012,Nord-Kivu,0
2012,Tanganyika,0
2012,Nord-Kivu,0
2012,Nord-Kivu,0
2012,Nord-Kivu,0
2012,Nord-Kivu,1
2012,Nord-Kivu,0
2012,Nord-Kivu,0
2012,Nord-Kivu,0
2012,Nord-Kivu,0
2012,Nord-Kivu,0
2012,Nord-Kivu,1
2012,Nord-Kivu,0
2012,Sud-Kivu,0
2012,Nord-Kivu,0
2012,Nord-Kivu,1
2012,Nord-Kivu,0
2012,Sud-Kivu,0
2012,Nord-Kivu,0
2012,Nord-Kivu,0
2012,Sud-Kivu,0
2012,Sud-Kivu,0
2012,Nord-Kivu,1
2012,Nord-Kivu,0
2012,Sankuru,0
2012,Nord-Kivu,0
2012,Sud-Kivu,0
2012,Sud-Kivu,0
2012,Nord-Kivu,1
2012,Nord-Kivu,0
2012,Nord-Kivu,0
2012,Nord-Kivu,0
2012,Nord-Kivu,0
2012,Tanganyika,0
2012,Sud-Kivu,0
2012,Nord-Kivu,0
2012,Ituri,2
2012,Nord-Kivu,1
2012,Nord-Kivu,0
2012,Sud-Kivu,0
2012,Sud-Kivu,0
2012,Nord-Kivu,0
2012,Sud-Kivu,0
2012,Nord-Kivu,1
2012,Nord-Kivu,0
2012,Sud-Kivu,0
2012,Sud-Kivu,0
2012,Nord-Kivu,1
2012,Haut-Katanga,0
2012,Nord-Kivu,0
2012,Kinshasa,0
2012,Sud-Kivu,0
2012,Nord-Kivu,0
2012,Nord-Kivu,2
2012,Haut-Uele,0
2012,Sud-Kivu,0
2012,Nord-Kivu,0
2012,Sud-Kivu,0
2012,Nord-Kivu,2
2012,Haut-Katanga,0
2012,Sud-Kivu,0
2012,Sud-Kivu,0
2012,Nord-Kivu,0
2012,Nord-Kivu,4
2012,Kinshasa,0
2012,Nord-Kivu,2
2012,Sud-Kivu,0
2012,Nord-Kivu,0
2012,Nord-Kivu,0
2012,Sud-Kivu,0
2012,Nord-Kivu,0
2012,Nord-Kivu,0
2012,Nord-Kivu,2
2012,Sud-Kivu,0
2012,Nord-Kivu,0
2012,Sud-Kivu,0
2012,Nord-Kivu,0
2012,Sud-Kivu,0
2012,Sud-Kivu,0
2012,Nord-Kivu,0
2012,Ituri,0
